,period_open,period_close,long_exposure,pnl,capital_used,short_exposure,orders,transactions,positions,gross_leverage,starting_exposure,net_leverage,returns,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,ASSETME,CORR,algo_volatility,benchmark_period_return,benchmark_volatility,algorithm_period_return,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label
2017-07-07 20:00:00+00:00,2017-07-07 13:31:00+00:00,2017-07-07 20:00:00+00:00,0.0,854.269999999553,69424.27000000002,0.0,"[{'id': '520b6e7087d04ad1b26735391482a036', 'dt': Timestamp('2017-07-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-07-06 20:00:00+0000', tz='UTC'), 'amount': -1000, 'filled': -1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -1000, 'dt': Timestamp('2017-07-07 20:00:00+0000', tz='UTC'), 'price': 69.42527000000001, 'order_id': '520b6e7087d04ad1b26735391482a036', 'sid': Equity(1894 [MSFT]), 'commission': None}]",[],0.0,68570.00000000001,0.0,8.490771123059737e-05,0.0,68570.00000000001,0.0,9992589.2,10062013.469999999,10062013.469999999,0,0,0.0,0.0,313.22,0.7919183208233099,0.014092079241551732,0.0,0.0,0.006201347000000412,,,0.8640089312456235,1.228829046159979,-0.00803666029632299,0.08676808935876959,0.0,0.0,129,2017-07
2017-07-10 20:00:00+00:00,2017-07-10 13:31:00+00:00,2017-07-10 20:00:00+00:00,0.0,0.0,0.0,0.0,"[{'id': '1525bc38f6b34cdb8c55ca79982c1188', 'dt': Timestamp('2017-07-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-07-10 20:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,10062013.469999999,10062013.469999999,10062013.469999999,0,0,0.0,0.0,316.05,-0.8062811026453183,0.014037513698632573,0.0,0.0,0.006201347000000412,,,0.8606953830360055,1.2240936564990297,-0.00803666029632299,0.08676808935876959,0.0,0.0,130,2017-07
2017-07-11 20:00:00+00:00,2017-07-11 13:31:00+00:00,2017-07-11 20:00:00+00:00,327220.0,-164.60999999940395,-327384.6100000001,0.0,"[{'id': '1525bc38f6b34cdb8c55ca79982c1188', 'dt': Timestamp('2017-07-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-07-10 20:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 1000, 'dt': Timestamp('2017-07-11 20:00:00+0000', tz='UTC'), 'price': 327.38361000000003, 'order_id': '1525bc38f6b34cdb8c55ca79982c1188', 'sid': Equity(2862 [TSLA]), 'commission': None}]","[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 327.38461000000007, 'last_sale_price': 327.22}]",0.032520862174826984,0.0,0.032520862174826984,-1.6359548761335496e-05,327220.0,0.0,327220.0,10062013.469999999,9734628.86,10061848.86,1,0,327220.0,0.0,327.22,0.8997365671713641,0.013983703451289492,0.0,0.0,0.006184886000000445,,,0.855161424826182,1.2162086946658537,-0.00803666029632299,0.08676808935876959,0.0,0.0,131,2017-07
2017-07-12 20:00:00+00:00,2017-07-12 13:31:00+00:00,2017-07-12 20:00:00+00:00,329520.0,2300.0,0.0,0.0,[],[],"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 327.38461000000007, 'last_sale_price': 329.52}]",0.032741964033310214,327220.0,0.032741964033310214,0.00022858622028643083,329520.0,327220.0,329520.0,9734628.86,9734628.86,10064148.86,1,0,329520.0,0.0,329.52,0.7683282205221694,0.013932476290309283,0.0,0.0,0.006414886000000619,,,0.8831252983739156,1.2561449380633734,-0.00803666029632299,0.08676808935876959,0.0,0.0,132,2017-07
2017-07-13 20:00:00+00:00,2017-07-13 13:31:00+00:00,2017-07-13 20:00:00+00:00,323410.0,-6110.0,0.0,0.0,[],[],"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 327.38461000000007, 'last_sale_price': 323.41}]",0.03215437964613312,329520.0,0.03215437964613312,-0.000607105487507531,323410.0,329520.0,323410.0,9734628.86,9734628.86,10058038.86,1,0,323410.0,0.0,323.41,-0.29744662823084606,0.013908937365579951,0.0,0.0,0.005803886000000702,,,0.7952659975674299,1.1293995654618278,-0.00803666029632299,0.08676808935876959,0.0,0.0,133,2017-07
2017-07-14 20:00:00+00:00,2017-07-14 13:31:00+00:00,2017-07-14 20:00:00+00:00,327780.00000000006,4370.0,0.0,0.0,[],[],"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 327.38461000000007, 'last_sale_price': 327.78000000000003}]",0.03257470497973783,323410.0,0.03257470497973783,0.0004344783372609573,327780.00000000006,323410.0,327780.00000000006,9734628.86,9734628.86,10062408.86,1,0,327780.00000000006,0.0,327.78000000000003,-0.5854643275873177,0.013866897982414625,0.0,0.0,0.006240886000000501,,,0.8506471004793736,1.2089172538723918,-0.00803666029632299,0.08676808935876959,0.0,0.0,134,2017-07
2017-07-17 20:00:00+00:00,2017-07-17 13:31:00+00:00,2017-07-17 20:00:00+00:00,319570.0,-8210.0,0.0,0.0,[],[],"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 327.38461000000007, 'last_sale_price': 319.57}]",0.03178473038477379,327780.00000000006,0.03178473038477379,-0.0008159080111160844,319570.0,327780.00000000006,319570.0,9734628.86,9734628.86,10054198.86,1,0,319570.0,0.0,319.57,-0.7204381240119587,0.013865250690169532,0.0,0.0,0.00541988600000054,,,0.7346013378660147,1.0409382299300955,-0.00803666029632299,0.08676808935876959,0.0,0.0,135,2017-07
2017-07-18 20:00:00+00:00,2017-07-18 13:31:00+00:00,2017-07-18 20:00:00+00:00,328240.0,8670.0,0.0,0.0,"[{'id': '50f5664366ec44dea59cf7bf52d40780', 'dt': Timestamp('2017-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-07-18 20:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 327.38461000000007, 'last_sale_price': 328.24}]",0.032618928514984144,319570.0,0.032618928514984144,0.0008623262898144191,328240.0,319570.0,328240.0,9734628.86,9734628.86,10062868.86,1,0,328240.0,0.0,328.24,-0.9051008423845267,0.013859035339776607,0.0,0.0,0.006286886000000491,,,0.8448191688345746,1.2010050934460283,-0.00803666029632299,0.08676808935876959,0.0,0.0,136,2017-07
2017-07-19 20:00:00+00:00,2017-07-19 13:31:00+00:00,2017-07-19 20:00:00+00:00,650520.0,-3143.6300000008196,-325423.63,0.0,"[{'id': '50f5664366ec44dea59cf7bf52d40780', 'dt': Timestamp('2017-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-07-18 20:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 1000, 'dt': Timestamp('2017-07-19 20:00:00+0000', tz='UTC'), 'price': 325.42262999999997, 'order_id': '50f5664366ec44dea59cf7bf52d40780', 'sid': Equity(2862 [TSLA]), 'commission': None}]","[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 326.40412, 'last_sale_price': 325.26}]",0.06466578212892203,328240.0,0.06466578212892203,-0.0003123989832060081,650520.0,328240.0,650520.0,9734628.86,9409205.229999999,10059725.229999999,1,0,650520.0,0.0,325.26,-0.7321616552310729,0.013816564047682693,0.0,0.0,0.005972523000000507,,,0.7996405150922893,1.136373197768754,-0.00803666029632299,0.08676808935876959,0.0,0.0,137,2017-07
2017-07-20 20:00:00+00:00,2017-07-20 13:31:00+00:00,2017-07-20 20:00:00+00:00,659840.0,9320.0,0.0,0.0,[],[],"[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 326.40412, 'last_sale_price': 329.92}]",0.0655315360024458,650520.0,0.0655315360024458,0.0009264666565849122,659840.0,650520.0,659840.0,9409205.229999999,9409205.229999999,10069045.229999999,1,0,659840.0,0.0,329.92,-0.48358755493472716,0.013817619134651177,0.0,0.0,0.006904523000000662,,,0.9162239104972177,1.3068936139686416,-0.00803666029632299,0.08676808935876959,0.0,0.0,138,2017-07
2017-07-21 20:00:00+00:00,2017-07-21 13:31:00+00:00,2017-07-21 20:00:00+00:00,656800.0000000001,-3040.0,0.0,0.0,[],[],"[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 326.40412, 'last_sale_price': 328.40000000000003}]",0.06524932036022797,659840.0,0.06524932036022797,-0.0003019154180521344,656800.0000000001,659840.0,656800.0000000001,9409205.229999999,9409205.229999999,10066005.229999999,1,0,656800.0000000001,0.0,328.40000000000003,-0.4663965931038263,0.013775627039366774,0.0,0.0,0.00660052300000058,,,0.8726714348488769,1.24437293715997,-0.00803666029632299,0.08676808935876959,0.0,0.0,139,2017-07
2017-07-24 20:00:00+00:00,2017-07-24 13:31:00+00:00,2017-07-24 20:00:00+00:00,685040.0,28240.0,0.0,0.0,[],[],"[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 326.40412, 'last_sale_price': 342.52}]",0.06786441030420658,656800.0000000001,0.06786441030420658,0.002805482349227839,685040.0,656800.0000000001,685040.0,9409205.229999999,9409205.229999999,10094245.229999999,1,0,685040.0,0.0,342.52,0.09969917446518858,0.014215916107726706,0.0,0.0,0.009424523000000518,,,1.194829497437504,1.7645169158019551,-0.00803666029632299,0.08676808935876959,0.0,0.0,140,2017-07
2017-07-25 20:00:00+00:00,2017-07-25 13:31:00+00:00,2017-07-25 20:00:00+00:00,679200.0,-5840.0,0.0,0.0,[],[],"[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 326.40412, 'last_sale_price': 339.6}]",0.06732481343832776,685040.0,0.06732481343832776,-0.0005785474660993106,679200.0,685040.0,679200.0,9409205.229999999,9409205.229999999,10088405.229999999,1,0,679200.0,0.0,339.6,0.22625755578235968,0.014191352363839805,0.0,0.0,0.008840523000000378,,,1.1155477326574315,1.6451110438917655,-0.00803666029632299,0.08676808935876959,0.0,0.0,141,2017-07
2017-07-26 20:00:00+00:00,2017-07-26 13:31:00+00:00,2017-07-26 20:00:00+00:00,687700.0,8500.0,0.0,0.0,[],[],"[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 326.40412, 'last_sale_price': 343.85}]",0.06810997868502328,679200.0,0.06810997868502328,0.0008425514049261729,687700.0,679200.0,687700.0,9409205.229999999,9409205.229999999,10096905.229999999,1,0,687700.0,0.0,343.85,-0.39850010067850605,0.014179037314798405,0.0,0.0,0.009690523000000395,,,1.214107545078214,1.7952370221597336,-0.00803666029632299,0.08676808935876959,0.0,0.0,142,2017-07
